Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
pchome.com.tw,0,0,1,4,1,0,1,0,0,1,0,1,0,0,1,1,0
katproxy.com,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
sfglobe.com,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,0
hubpages.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,0
fishki.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
stackexchange.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,0,1,1,1,1,0
buzzfil.net,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0
variety.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
ringring.vn,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,1,0
olx.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,0
wikiwiki.jp,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
themeforest.net,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0
worldoftanks.ru,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
allegro.pl,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
olx.ro,0,0,1,7,0,0,0,0,0,1,0,1,1,1,1,1,0
hubpages.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
mylust.com,0,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0
superuser.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
medium.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,0,1,1,1,1,0
bongda88.info,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,0,1,1,1,1,0
olx.co.id,0,0,1,7,0,0,1,0,0,1,0,1,1,1,1,1,0
io9.com,0,0,1,3,0,0,0,0,0,1,1,0,1,1,1,1,0
otomoto.pl,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
clien.net,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,1,0
tobogo.net,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1,0
indianexpress.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
otomoto.pl,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0,0
quizlet.com,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,0
udn.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
variety.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
babal.net,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,1,0
abcnews.go.com,0,0,1,3,0,0,0,0,0,1,1,0,1,1,1,1,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
gizmodo.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
indianexpress.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
skyrock.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0
kakaku.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
moviepilot.com,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0
archiveofourown.org,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
noticias.uol.com.br,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,1,0,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1,1,1,1,0
khabaronline.ir,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
buzzfil.net,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0
aljazeera.net,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
nymag.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,0
bigcinema.tv,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
dribbble.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0
bongda88.info,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
wikimapia.org,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
tobogo.net,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
katproxy.com,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
olx.ro,0,0,1,7,0,0,0,0,0,1,0,1,1,1,1,1,0
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
correios.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
deadspin.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
web.de,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
fanpage.gr,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,1,0
getpocket.com,0,0,1,4,0,0,1,0,0,1,0,0,1,1,1,1,0
icicibank.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,0
katproxy.com,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
onedio.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
tinnhanh360.net,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
olx.ua,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,0,1,1,1,1,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
interpark.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
olx.ro,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,0
plarium.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
bleacherreport.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
interpark.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
eksisozluk.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
medium.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
superuser.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
xvideo-jp.com,0,0,1,3,0,0,0,1,0,0,0,1,0,0,1,0,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
gizmodo.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
esporte.uol.com.br,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
searchengineland.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
mylust.com,0,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0
thechive.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
mirtesen.ru,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
arstechnica.com,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,0
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
graphicriver.net,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,0,1,1,1,1,0
mixi.jp,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
anandtech.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0
persianblog.ir,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,0
ink361.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
indianexpress.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
ink361.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
olx.co.id,0,0,1,2,0,0,1,0,0,1,0,1,1,1,1,1,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
olx.in,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
torrentdn.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
dantri.com.vn,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
livestream.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
jalopnik.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
teespring.com,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0
teespring.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
allegro.pl,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
olx.co.id,0,0,1,7,0,0,1,0,0,1,0,1,1,1,1,1,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
wikimapia.org,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
wikimapia.org,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
codecanyon.net,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,1,0,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1,1,1,1,0
superuser.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1,1,1,1,0
steamcommunity.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
medium.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
himado.in,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,0,1,1,1,1,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
buzzfil.net,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,0
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
interpark.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
clien.net,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,1,0
dribbble.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,0,1,1,1,1,0
superuser.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
bmi.ir,0,0,1,4,0,0,0,0,1,0,1,1,1,1,1,1,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,0
tunein.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
olx.ua,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
gov.uk,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
ringring.vn,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0
web.de,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,0
taboola.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
thenextweb.com,0,0,1,7,0,0,0,0,0,1,0,1,1,1,1,1,0
codecanyon.net,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0
myspace.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
popupads.ir,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0
500px.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
noticias.uol.com.br,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,0
web.de,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
superuser.com,0,0,1,3,0,0,0,0,0,1,1,0,1,1,1,1,0
fazenda.gov.br,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,0
atwiki.jp,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0
abcnews.go.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,0,1,1,1,1,0
getpocket.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
thechive.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
babal.net,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0
getpocket.com,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
patch.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,0,1,1,1,1,0
web.de,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,0
nymag.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
tinnhanh360.net,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
noticias.uol.com.br,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,0,1,1,1,1,0
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0
fishki.net,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
olx.ua,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
abc.go.com,0,0,1,9,0,0,0,0,0,1,1,0,1,1,1,1,0
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
jezebel.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0
motthegioi.vn,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,0
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
katproxy.com,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
uproxx.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
censor.net.ua,0,0,1,14,0,0,0,0,0,1,0,1,1,1,1,1,0
bleacherreport.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
codecanyon.net,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,0,1,1,1,1,1,1,0
marvel.com,0,0,1,4,0,0,0,0,0,1,1,0,1,1,1,1,0
olx.ua,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
onedio.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
wikiwiki.jp,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
mylust.com,0,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1,1,1,1,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
1337x.to,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
syosetu.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,1,1,1,1,1,1,0
jalopnik.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0
ecnavi.jp,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0
otomoto.pl,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
telegraf.com.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
xvideo-jp.com,0,0,1,3,0,0,0,1,0,0,0,1,1,1,1,1,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
dantri.com.vn,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
motthegioi.vn,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,0,1,1,1,1,1,1,0
kakaku.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
searchengineland.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0
seekingalpha.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
sputniknews.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,1,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
web.de,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,0,1,1,1,1,0
web.de,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,0
plarium.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,0
yourlust.com,0,0,1,2,0,0,1,0,0,0,0,0,1,1,1,1,0
gov.uk,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
mirtesen.ru,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,0
allrecipes.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0
olx.ua,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,1,0
censor.net.ua,0,0,1,14,0,0,0,0,0,1,0,1,1,1,1,1,0
hubpages.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
otomoto.pl,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,0
olx.ua,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
shareba.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
medium.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
1337x.to,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,0,1,1,1,1,0
olx.co.id,0,0,1,7,0,0,1,0,0,1,0,1,1,1,1,1,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
wmaraci.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
buzzfil.net,0,0,1,4,0,0,0,0,0,0,0,0,1,1,1,1,0
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
cheezburger.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
sfglobe.com,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,0
codepen.io,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
olx.co.id,0,0,1,7,0,0,1,0,0,1,0,1,1,1,1,1,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
kickass.to,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
sprint.com,0,0,1,6,0,0,1,0,0,1,1,0,1,1,1,1,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
taboola.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
techcrunch.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,0
venturebeat.com,0,0,1,4,0,0,1,0,0,1,0,1,1,1,1,1,0
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
pelis24.com,0,0,1,2,0,0,0,0,0,0,1,1,1,0,1,0,0
plarium.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,0
ifttt.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0
medium.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
mylust.com,0,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0
allegro.pl,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
